"Date & Time","Barometer - hPa","Inside Temp - °C","Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Inside EMC","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","Dew Point - °C","Wet Bulb - °C","Wind Speed - km/h","Wind Direction","Wind Run - km","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Heat Index - °C","THW Index - °C","THSW Index - °C","Rain - mm","Rain Rate - mm/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - mm","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"6/6/13 05:30","1017,8","20","42","6","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 06:00","1018,1","20","42","6","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 06:30","1018,2","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 07:00","1018,4","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 07:30","1018,7","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 08:00","1018,8","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 08:30","1018,8","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 09:00","1018,8","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 09:30","1018,9","20","42","7","19","8,1","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 10:00","1018,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 10:30","1018,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 11:00","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 11:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 12:00","1018,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 12:30","1018,4","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 13:00","1018,4","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 13:30","1018,3","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 14:00","1018,1","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 14:30","1018,0","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 15:00","1017,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 15:30","1017,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 16:00","1017,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 16:30","1017,4","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 17:00","1017,3","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 17:30","1017,2","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 18:00","1017,4","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 18:30","1017,4","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 19:00","1017,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 19:30","1017,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 20:00","1018,0","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 20:30","1018,3","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 21:00","1018,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 21:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 22:00","1018,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 22:30","1018,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 23:00","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"6/6/13 23:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 00:00","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 00:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 01:00","1018,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 01:30","1018,9","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 02:00","1018,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 02:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 03:00","1018,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 03:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 04:00","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 04:30","1018,5","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 05:00","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 05:30","1018,6","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 06:00","1018,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 06:30","1018,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 07:00","1018,7","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 07:30","1018,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 08:00","1018,8","20","43","7","19","8,2","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 08:30","1018,7","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 09:00","1018,7","21","44","8","19","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 09:30","1018,8","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 10:00","1018,9","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 10:30","1018,9","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 11:00","1018,8","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 11:30","1018,7","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 12:00","1018,6","21","45","8","19","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 12:30","1018,4","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 13:00","1018,2","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 13:30","1018,0","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 14:00","1017,9","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 14:30","1017,6","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 15:00","1017,5","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 15:30","1017,4","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 16:00","1017,2","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 16:30","1017,2","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 17:00","1017,2","21","45","8","20","8,5","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 17:30","1017,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 18:00","1017,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 18:30","1017,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 19:00","1017,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 19:30","1017,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 20:00","1017,7","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 20:30","1017,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 21:00","1017,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 21:30","1017,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 22:00","1017,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 22:30","1017,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 23:00","1017,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"7/6/13 23:30","1017,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 00:00","1017,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 00:30","1017,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 01:00","1016,8","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 01:30","1016,7","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 02:00","1016,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 02:30","1016,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 03:00","1016,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 03:30","1016,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 04:00","1016,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 04:30","1016,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 05:00","1016,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 05:30","1016,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 06:00","1016,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 06:30","1016,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 07:00","1016,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 07:30","1016,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 08:00","1015,9","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 08:30","1015,7","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 09:00","1015,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 09:30","1015,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 10:00","1015,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 10:30","1014,8","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 11:00","1014,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 11:30","1014,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 12:00","1013,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 12:30","1013,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 13:00","1013,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 13:30","1012,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 14:00","1012,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 14:30","1011,8","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 15:00","1011,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 15:30","1011,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 16:00","1011,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 16:30","1010,9","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 17:00","1010,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 17:30","1010,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 18:00","1010,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 18:30","1010,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 19:00","1010,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 19:30","1010,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 20:00","1010,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 20:30","1010,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 21:00","1010,4","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 21:30","1010,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 22:00","1010,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 22:30","1009,8","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 23:00","1009,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/6/13 23:30","1009,3","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 00:00","1009,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 00:30","1009,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 01:00","1009,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 01:30","1008,6","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 02:00","1008,5","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 02:30","1008,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 03:00","1008,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 03:30","1008,0","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 04:00","1008,2","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 04:30","1008,1","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 05:00","1007,8","21","44","8","20","8,4","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 05:30","1008,0","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 06:00","1008,0","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 06:30","1008,3","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 07:00","1008,4","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 07:30","1008,3","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 08:00","1008,4","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 08:30","1008,5","21","44","8","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 09:00","1008,5","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 09:30","1008,6","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 10:00","1008,6","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 10:30","1008,5","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 11:00","1008,3","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 11:30","1008,2","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 12:00","1007,8","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/6/13 12:30","1007,5","21","44","9","20","8,3","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
